id,name,price,brand,category,description,rich_text,rating,review_count,color,material
6491,Gap Brown Swimwear,23.59,Gap,Men > Swimwear,This brown swimwear from Gap is made from high-quality wool. Perfect for men looking for stylish and comfortable swimwear.,"Product: Gap Brown Swimwear
Brand: Gap
Price: $23.59
Category: Men > Swimwear
Color: Brown
Material: Wool
Description: This brown swimwear from Gap is made from high-quality wool. Perfect for men looking for stylish and comfortable swimwear.
Rating: 3.3 stars (34 reviews)
Tags: Gap Brown Wool Men Swimwear",3.3,34,Brown,Wool
4188,Nike Navy Boot,44.6,Nike,Shoes > Boots,This navy boot from Nike is made from high-quality leather. Perfect for shoes looking for stylish and comfortable boot.,"Product: Nike Navy Boot
Brand: Nike
Price: $44.60
Category: Shoes > Boots
Color: Navy
Material: Leather
Description: This navy boot from Nike is made from high-quality leather. Perfect for shoes looking for stylish and comfortable boot.
Rating: 4.5 stars (20 reviews)
Tags: Nike Navy Leather Shoes Boots",4.5,20,Navy,Leather
230,American Eagle Gray Jewelry,137.6,American Eagle,Accessories > Jewelry,This gray jewelry from American Eagle is made from high-quality nylon. Perfect for accessories looking for stylish and comfortable jewelry.,"Product: American Eagle Gray Jewelry
Brand: American Eagle
Price: $137.60
Category: Accessories > Jewelry
Color: Gray
Material: Nylon
Description: This gray jewelry from American Eagle is made from high-quality nylon. Perfect for accessories looking for stylish and comfortable jewelry.
Rating: 3.6 stars (6 reviews)
Tags: American Eagle Gray Nylon Accessories Jewelry",3.6,6,Gray,Nylon
5079,Levi's Gray Suit,182.53,Levi's,Men > Suits,This gray suit from Levi's is made from high-quality cotton. Perfect for men looking for stylish and comfortable suit.,"Product: Levi's Gray Suit
Brand: Levi's
Price: $182.53
Category: Men > Suits
Color: Gray
Material: Cotton
Description: This gray suit from Levi's is made from high-quality cotton. Perfect for men looking for stylish and comfortable suit.
Rating: 4.2 stars (7 reviews)
Tags: Levi's Gray Cotton Men Suits",4.2,7,Gray,Cotton
12194,Puma Red Dresse,162.79,Puma,Women > Dresses,This red dresse from Puma is made from high-quality linen. Perfect for women looking for stylish and comfortable dresse.,"Product: Puma Red Dresse
Brand: Puma
Price: $162.79
Category: Women > Dresses
Color: Red
Material: Linen
Description: This red dresse from Puma is made from high-quality linen. Perfect for women looking for stylish and comfortable dresse.
Rating: 3.8 stars (19 reviews)
Tags: Puma Red Linen Women Dresses",3.8,19,Red,Linen
13226,Tommy Hilfiger Pink Belt,133.57,Tommy Hilfiger,Accessories > Belts,This pink belt from Tommy Hilfiger is made from high-quality rayon. Perfect for accessories looking for stylish and comfortable belt.,"Product: Tommy Hilfiger Pink Belt
Brand: Tommy Hilfiger
Price: $133.57
Category: Accessories > Belts
Color: Pink
Material: Rayon
Description: This pink belt from Tommy Hilfiger is made from high-quality rayon. Perfect for accessories looking for stylish and comfortable belt.
Rating: 4.1 stars (15 reviews)
Tags: Tommy Hilfiger Pink Rayon Accessories Belts",4.1,15,Pink,Rayon
15691,Banana Republic Green Sneaker,55.84,Banana Republic,Shoes > Sneakers,This green sneaker from Banana Republic is made from high-quality wool. Perfect for shoes looking for stylish and comfortable sneaker.,"Product: Banana Republic Green Sneaker
Brand: Banana Republic
Price: $55.84
Category: Shoes > Sneakers
Color: Green
Material: Wool
Description: This green sneaker from Banana Republic is made from high-quality wool. Perfect for shoes looking for stylish and comfortable sneaker.
Rating: 4.2 stars (40 reviews)
Tags: Banana Republic Green Wool Shoes Sneakers",4.2,40,Green,Wool
6772,Adidas Red Swimwear,47.39,Adidas,Men > Swimwear,This red swimwear from Adidas is made from high-quality nylon. Perfect for men looking for stylish and comfortable swimwear.,"Product: Adidas Red Swimwear
Brand: Adidas
Price: $47.39
Category: Men > Swimwear
Color: Red
Material: Nylon
Description: This red swimwear from Adidas is made from high-quality nylon. Perfect for men looking for stylish and comfortable swimwear.
Rating: 3.6 stars (30 reviews)
Tags: Adidas Red Nylon Men Swimwear",3.6,30,Red,Nylon
4893,Calvin Klein Yellow Bag,198.55,Calvin Klein,Accessories > Bags,This yellow bag from Calvin Klein is made from high-quality leather. Perfect for accessories looking for stylish and comfortable bag.,"Product: Calvin Klein Yellow Bag
Brand: Calvin Klein
Price: $198.55
Category: Accessories > Bags
Color: Yellow
Material: Leather
Description: This yellow bag from Calvin Klein is made from high-quality leather. Perfect for accessories looking for stylish and comfortable bag.
Rating: 4.3 stars (42 reviews)
Tags: Calvin Klein Yellow Leather Accessories Bags",4.3,42,Yellow,Leather
13878,Tommy Hilfiger White Activewear,54.62,Tommy Hilfiger,Men > Activewear,This white activewear from Tommy Hilfiger is made from high-quality nylon. Perfect for men looking for stylish and comfortable activewear.,"Product: Tommy Hilfiger White Activewear
Brand: Tommy Hilfiger
Price: $54.62
Category: Men > Activewear
Color: White
Material: Nylon
Description: This white activewear from Tommy Hilfiger is made from high-quality nylon. Perfect for men looking for stylish and comfortable activewear.
Rating: 4.0 stars (21 reviews)
Tags: Tommy Hilfiger White Nylon Men Activewear",4.0,21,White,Nylon
6735,Zara Gray Swimwear,35.47,Zara,Women > Swimwear,This gray swimwear from Zara is made from high-quality denim. Perfect for women looking for stylish and comfortable swimwear.,"Product: Zara Gray Swimwear
Brand: Zara
Price: $35.47
Category: Women > Swimwear
Color: Gray
Material: Denim
Description: This gray swimwear from Zara is made from high-quality denim. Perfect for women looking for stylish and comfortable swimwear.
Rating: 4.0 stars (2 reviews)
Tags: Zara Gray Denim Women Swimwear",4.0,2,Gray,Denim
5598,Nike Cream Hat,145.83,Nike,Accessories > Hats,This cream hat from Nike is made from high-quality rayon. Perfect for accessories looking for stylish and comfortable hat.,"Product: Nike Cream Hat
Brand: Nike
Price: $145.83
Category: Accessories > Hats
Color: Cream
Material: Rayon
Description: This cream hat from Nike is made from high-quality rayon. Perfect for accessories looking for stylish and comfortable hat.
Rating: 4.0 stars (28 reviews)
Tags: Nike Cream Rayon Accessories Hats",4.0,28,Cream,Rayon
19638,Nike Cream Sneaker,126.62,Nike,Shoes > Sneakers,This cream sneaker from Nike is made from high-quality silk. Perfect for shoes looking for stylish and comfortable sneaker.,"Product: Nike Cream Sneaker
Brand: Nike
Price: $126.62
Category: Shoes > Sneakers
Color: Cream
Material: Silk
Description: This cream sneaker from Nike is made from high-quality silk. Perfect for shoes looking for stylish and comfortable sneaker.
Rating: 3.7 stars (29 reviews)
Tags: Nike Cream Silk Shoes Sneakers",3.7,29,Cream,Silk
10393,Old Navy Green Scarve,163.33,Old Navy,Accessories > Scarves,This green scarve from Old Navy is made from high-quality nylon. Perfect for accessories looking for stylish and comfortable scarve.,"Product: Old Navy Green Scarve
Brand: Old Navy
Price: $163.33
Category: Accessories > Scarves
Color: Green
Material: Nylon
Description: This green scarve from Old Navy is made from high-quality nylon. Perfect for accessories looking for stylish and comfortable scarve.
Rating: 3.8 stars (37 reviews)
Tags: Old Navy Green Nylon Accessories Scarves",3.8,37,Green,Nylon
13006,Zara Beige Bottom,78.38,Zara,Women > Bottoms,This beige bottom from Zara is made from high-quality spandex. Perfect for women looking for stylish and comfortable bottom.,"Product: Zara Beige Bottom
Brand: Zara
Price: $78.38
Category: Women > Bottoms
Color: Beige
Material: Spandex
Description: This beige bottom from Zara is made from high-quality spandex. Perfect for women looking for stylish and comfortable bottom.
Rating: 4.9 stars (7 reviews)
Tags: Zara Beige Spandex Women Bottoms",4.9,7,Beige,Spandex
10598,Tommy Hilfiger Black Bottom,19.23,Tommy Hilfiger,Women > Bottoms,This black bottom from Tommy Hilfiger is made from high-quality wool. Perfect for women looking for stylish and comfortable bottom.,"Product: Tommy Hilfiger Black Bottom
Brand: Tommy Hilfiger
Price: $19.23
Category: Women > Bottoms
Color: Black
Material: Wool
Description: This black bottom from Tommy Hilfiger is made from high-quality wool. Perfect for women looking for stylish and comfortable bottom.
Rating: 5.0 stars (41 reviews)
Tags: Tommy Hilfiger Black Wool Women Bottoms",5.0,41,Black,Wool
3105,Zara Pink Jewelry,111.77,Zara,Accessories > Jewelry,This pink jewelry from Zara is made from high-quality wool. Perfect for accessories looking for stylish and comfortable jewelry.,"Product: Zara Pink Jewelry
Brand: Zara
Price: $111.77
Category: Accessories > Jewelry
Color: Pink
Material: Wool
Description: This pink jewelry from Zara is made from high-quality wool. Perfect for accessories looking for stylish and comfortable jewelry.
Rating: 4.2 stars (35 reviews)
Tags: Zara Pink Wool Accessories Jewelry",4.2,35,Pink,Wool
5620,Zara White Bag,157.94,Zara,Accessories > Bags,This white bag from Zara is made from high-quality rayon. Perfect for accessories looking for stylish and comfortable bag.,"Product: Zara White Bag
Brand: Zara
Price: $157.94
Category: Accessories > Bags
Color: White
Material: Rayon
Description: This white bag from Zara is made from high-quality rayon. Perfect for accessories looking for stylish and comfortable bag.
Rating: 3.7 stars (20 reviews)
Tags: Zara White Rayon Accessories Bags",3.7,20,White,Rayon
18572,Calvin Klein Green Lingerie,60.03,Calvin Klein,Women > Lingerie,This green lingerie from Calvin Klein is made from high-quality rayon. Perfect for women looking for stylish and comfortable lingerie.,"Product: Calvin Klein Green Lingerie
Brand: Calvin Klein
Price: $60.03
Category: Women > Lingerie
Color: Green
Material: Rayon
Description: This green lingerie from Calvin Klein is made from high-quality rayon. Perfect for women looking for stylish and comfortable lingerie.
Rating: 3.7 stars (37 reviews)
Tags: Calvin Klein Green Rayon Women Lingerie",3.7,37,Green,Rayon
20794,Old Navy White Athletic,147.15,Old Navy,Shoes > Athletic,This white athletic from Old Navy is made from high-quality polyester. Perfect for shoes looking for stylish and comfortable athletic.,"Product: Old Navy White Athletic
Brand: Old Navy
Price: $147.15
Category: Shoes > Athletic
Color: White
Material: Polyester
Description: This white athletic from Old Navy is made from high-quality polyester. Perfect for shoes looking for stylish and comfortable athletic.
Rating: 4.7 stars (44 reviews)
Tags: Old Navy White Polyester Shoes Athletic",4.7,44,White,Polyester
774,Forever 21 Olive Dresse,63.95,Forever 21,Women > Dresses,This olive dresse from Forever 21 is made from high-quality wool. Perfect for women looking for stylish and comfortable dresse.,"Product: Forever 21 Olive Dresse
Brand: Forever 21
Price: $63.95
Category: Women > Dresses
Color: Olive
Material: Wool
Description: This olive dresse from Forever 21 is made from high-quality wool. Perfect for women looking for stylish and comfortable dresse.
Rating: 4.4 stars (29 reviews)
Tags: Forever 21 Olive Wool Women Dresses",4.4,29,Olive,Wool
15202,Under Armour Pink Hat,110.51,Under Armour,Accessories > Hats,This pink hat from Under Armour is made from high-quality polyester. Perfect for accessories looking for stylish and comfortable hat.,"Product: Under Armour Pink Hat
Brand: Under Armour
Price: $110.51
Category: Accessories > Hats
Color: Pink
Material: Polyester
Description: This pink hat from Under Armour is made from high-quality polyester. Perfect for accessories looking for stylish and comfortable hat.
Tags: Under Armour Pink Polyester Accessories Hats",4.0,0,Pink,Polyester
17693,Zara Blue Activewear,67.75,Zara,Women > Activewear,This blue activewear from Zara is made from high-quality spandex. Perfect for women looking for stylish and comfortable activewear.,"Product: Zara Blue Activewear
Brand: Zara
Price: $67.75
Category: Women > Activewear
Color: Blue
Material: Spandex
Description: This blue activewear from Zara is made from high-quality spandex. Perfect for women looking for stylish and comfortable activewear.
Rating: 3.1 stars (32 reviews)
Tags: Zara Blue Spandex Women Activewear",3.1,32,Blue,Spandex
2921,Banana Republic Blue Outerwear,245.58,Banana Republic,Men > Outerwear,This blue outerwear from Banana Republic is made from high-quality polyester. Perfect for men looking for stylish and comfortable outerwear.,"Product: Banana Republic Blue Outerwear
Brand: Banana Republic
Price: $245.58
Category: Men > Outerwear
Color: Blue
Material: Polyester
Description: This blue outerwear from Banana Republic is made from high-quality polyester. Perfect for men looking for stylish and comfortable outerwear.
Rating: 3.6 stars (5 reviews)
Tags: Banana Republic Blue Polyester Men Outerwear",3.6,5,Blue,Polyester
3165,Puma Red Pant,50.63,Puma,Men > Pants,This red pant from Puma is made from high-quality rayon. Perfect for men looking for stylish and comfortable pant.,"Product: Puma Red Pant
Brand: Puma
Price: $50.63
Category: Men > Pants
Color: Red
Material: Rayon
Description: This red pant from Puma is made from high-quality rayon. Perfect for men looking for stylish and comfortable pant.
Rating: 4.8 stars (24 reviews)
Tags: Puma Red Rayon Men Pants",4.8,24,Red,Rayon
6167,Under Armour Pink Lingerie,73.86,Under Armour,Women > Lingerie,This pink lingerie from Under Armour is made from high-quality cotton. Perfect for women looking for stylish and comfortable lingerie.,"Product: Under Armour Pink Lingerie
Brand: Under Armour
Price: $73.86
Category: Women > Lingerie
Color: Pink
Material: Cotton
Description: This pink lingerie from Under Armour is made from high-quality cotton. Perfect for women looking for stylish and comfortable lingerie.
Rating: 3.5 stars (42 reviews)
Tags: Under Armour Pink Cotton Women Lingerie",3.5,42,Pink,Cotton
